Order ID,Order Date,Customer ID,Age,Product ID,Product Name,Category,Sub-Category,Segment,Country,City,State,Postal Code,Region,Sales,Quantity,Discount,Profit,Ship Mode,Shipment Weight,Shipping id,Customer Income,Warehouse block,Mode of Shipment,Customer rating,Cost of the Product,Prior purchases,Product importance,Gender,Weight in gms,ReachedonTime Y.N,Dimensions,Delivery Method,Max Capacity,Purchase Address
2017117436,44049,17125,46,10004040,Wilson Jones Impact Binders,Office Supplies,Binders,Consumer,United States,Norwich,Connecticut,6360,East,10.36,2,0,5.0764,Ship,1012,7744,4983,F,Ship,2,141,2,medium,M,1012,1,19x5x5,Truck,5000,"823 Johnson St, Seattle, WA 98101"
2017106579,44049,11200,43,10000309,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black",Office Supplies,Binders,Consumer,United States,Skokie,Illinois,60076,Central,12.176,4,0.8,-18.8728,Ship,1583,6717,1089,D,Ship,3,151,4,medium,M,1583,1,6x15x13,Truck,5000,"656 Pine St, Los Angeles, CA 90001"
2017109316,44049,17680,31,10004834,"Riverside Palais Royal Lawyers Bookcase, Royale Cherry Finish",Furniture,Bookcases,Home Office,United States,Los Angeles,California,90049,West,1497.666,2,0.15,140.9568,Ship,1423,4886,2924,F,Ship,5,164,3,medium,F,1423,1,14x14x5,Motorcycle,500,"656 Pine St, Los Angeles, CA 90001"
2017109316,44049,17680,34,10000307,Shocksock Galaxy S4 Armband,Technology,Phones,Home Office,United States,Los Angeles,California,90049,West,17.52,2,0.2,-3.504,Ship,1758,5129,4679,A,Ship,3,141,2,medium,F,1758,1,16x8x8,Motorcycle,500,"825 2nd St, Portland, OR 97035"
2017107979,44049,14305,37,10002006,Memorex Micro Travel Drive 16 GB,Technology,Accessories,Consumer,United States,Glendale,Arizona,85301,West,89.544,7,0.2,12.3123,Ship,3542,8400,2907,B,Ship,3,271,2,medium,M,3542,1,20x7x15,Truck,5000,"845 Lakeview St, San Francisco, CA 94016"
2017107979,44049,14305,47,10002485,Rogers Deluxe File Chest,Office Supplies,Storage,Consumer,United States,Glendale,Arizona,85301,West,35.168,2,0.2,-8.3524,Ship,2544,5785,685,C,Ship,3,191,4,low,F,2544,1,6x9x16,Van,2000,"616 9th St, New York City, NY 10001"
2017107979,44049,14305,53,10000778,GBC VeloBinder Electric Binding Machine,Office Supplies,Binders,Consumer,United States,Glendale,Arizona,85301,West,72.588,2,0.7,-48.392,Ship,3266,8368,3520,F,Ship,1,181,3,medium,M,3266,1,5x18x5,Van,2000,"182 Main St, San Francisco, CA 94016"
2017106663,44080,17800,60,10002759,12-1/2 Diameter Round Wall Clock,Furniture,Furnishings,Home Office,United States,Chicago,Illinois,60653,Central,23.976,3,0.6,-14.3856,Ship,2182,7465,4861,D,Ship,3,241,5,low,M,2182,1,13x19x10,Truck,5000,"719 North St, Los Angeles, CA 90001"
2017106663,44080,17800,19,10000688,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",Furniture,Tables,Home Office,United States,Chicago,Illinois,60653,Central,108.925,1,0.5,-71.8905,Ship,2837,2189,1996,F,Ship,3,254,3,medium,M,2837,1,17x19x10,Van,2000,"719 North St, Los Angeles, CA 90001"
2017106663,44080,17800,37,10002377,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",Office Supplies,Paper,Home Office,United States,Chicago,Illinois,60653,Central,36.352,8,0.2,11.36,Ship,1162,5401,3619,A,Ship,2,146,6,medium,F,1162,1,11x15x16,Van,2000,"250 7th St, San Francisco, CA 94016"
2017100951,44080,18625,46,10001496,Standard Rollaway File with Lock,Office Supplies,Storage,Corporate,United States,Dallas,Texas,75217,Central,720.76,5,0.2,54.057,Ship,2744,3769,4479,B,Ship,1,271,2,high,M,2744,1,7x12x15,Motorcycle,500,"50 11th St, Dallas, TX 75001"
2017146822,44080,10675,21,10000249,Easy-staple paper,Office Supplies,Paper,Consumer,United States,Salem,Virginia,24153,South,49.12,4,0,23.0864,Ship,2803,3653,1808,C,Ship,1,185,2,medium,F,2803,1,7x6x14,Truck,5000,"625 Wilson St, Atlanta, GA 30301"
2017140963,44110,18070,28,10003923,Alphabetical Labels for Top Tab Filing,Office Supplies,Labels,Home Office,United States,Los Angeles,California,90045,West,29.6,2,0,14.8,Ship,1138,4566,619,F,Ship,5,170,3,low,F,1138,1,5x18x6,Motorcycle,500,"882 River St, Los Angeles, CA 90001"
2017140963,44110,18070,28,10001337,O'Sullivan Living Dimensions 2-Shelf Bookcases,Furniture,Bookcases,Home Office,United States,Los Angeles,California,90045,West,514.165,5,0.15,-30.245,Ship,3327,7566,2185,D,Ship,1,265,2,medium,M,3327,1,6x17x9,Truck,5000,"879 Madison St, Atlanta, GA 30301"
2017140963,44110,18070,26,10001924,iHome FM Clock Radio with Lightning Dock,Technology,Phones,Home Office,United States,Los Angeles,California,90045,West,279.96,5,0.2,17.4975,Ship,1777,4868,4097,F,Ship,4,142,4,low,F,1777,1,13x10x18,Van,2000,"191 South St, San Francisco, CA 94016"
2017106103,44110,20305,41,10003832,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,Technology,Accessories,Consumer,United States,Rochester Hills,Michigan,48307,Central,132.52,4,0,54.3332,Ship,3024,6041,3027,A,Ship,5,228,2,low,F,3024,1,9x11x7,Van,2000,"136 Elm St, San Francisco, CA 94016"
2017143343,44110,11200,46,10002375,Newell 351,Office Supplies,Art,Consumer,United States,Los Angeles,California,90032,West,16.4,5,0,4.756,Ship,2871,8861,3639,B,Ship,5,262,4,low,M,2871,1,17x13x7,Truck,5000,"979 Pine St, New York City, NY 10001"
2017131583,44110,11890,45,10000380,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",Office Supplies,Paper,Consumer,United States,Philadelphia,Pennsylvania,19143,East,40.032,6,0.2,15.012,Ship,2427,7541,1789,C,Ship,3,205,2,medium,F,2427,1,9x13x5,Truck,5000,"652 Park St, Atlanta, GA 30301"
2017107167,44110,18460,44,10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,Corporate,United States,Jacksonville,Florida,32216,South,1347.52,8,0.2,84.22,Ship,1362,2053,2438,F,Ship,1,178,2,high,M,1362,1,17x17x12,Motorcycle,500,"921 6th St, Portland, OR 97035"
2017167080,44110,16930,38,10001868,Prang Dustless Chalk Sticks,Office Supplies,Art,Corporate,United States,New York City,New York,10011,East,8.4,5,0,4.2,Ship,1130,6526,2753,D,Ship,2,153,2,low,M,1130,1,13x17x8,Motorcycle,500,"139 Hill St, Portland, OR 97035"
2017158071,44110,11320,56,10002923,"Logitech B530 USB Headset - headset - Full size, Binaural",Technology,Phones,Consumer,United States,Seattle,Washington,98103,West,88.776,3,0.2,7.7679,Ship,3447,8542,2624,F,Ship,4,186,2,low,M,3447,1,9x20x15,Motorcycle,500,"6 8th St, San Francisco, CA 94016"
2017158071,44110,11320,51,10004689,Avery 512,Office Supplies,Labels,Consumer,United States,Seattle,Washington,98103,West,11.56,4,0,5.4332,Ship,1403,7985,4196,A,Ship,1,167,3,high,F,1403,1,20x15x20,Truck,5000,"561 Park St, San Francisco, CA 94016"
2017158071,44110,11320,39,10001228,Personal File Boxes with Fold-Down Carry Handle,Office Supplies,Storage,Consumer,United States,Seattle,Washington,98103,West,15.58,1,0,3.895,Ship,1950,8357,4901,B,Ship,3,148,2,low,M,1950,1,5x17x11,Truck,5000,"838 4th St, San Francisco, CA 94016"
2017137001,44110,14545,24,10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,Corporate,United States,Thousand Oaks,California,91360,West,14.7,7,0,4.116,Ship,1010,9195,4462,C,Ship,2,167,2,low,M,1010,1,12x14x17,Van,2000,"47 Lincoln St, Austin, TX 73301"
2017112172,44110,18280,57,10004395,Plymouth Boxed Rubber Bands by Plymouth,Office Supplies,Fasteners,Corporate,United States,New York City,New York,10024,East,14.13,3,0,0.7065,Ship,2488,1760,3699,F,Ship,2,261,5,medium,M,2488,1,12x16x20,Truck,5000,"474 Highland St, Portland, OR 97035"
2017152002,44141,13465,27,10000357,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",Office Supplies,Paper,Consumer,United States,Los Angeles,California,90004,West,122.97,3,0,60.2553,Ship,1095,8621,1291,D,Ship,4,166,3,medium,M,1095,1,13x16x13,Truck,5000,"251 Maple St, San Francisco, CA 94016"
2017120418,44141,11125,28,10001394,Global Leather Executive Chair,Furniture,Chairs,Home Office,United States,Peoria,Arizona,85345,West,280.792,1,0.2,35.099,Ship,2319,3573,3026,F,Ship,1,226,2,low,M,2319,1,14x18x14,Van,2000,"766 Lakeview St, San Francisco, CA 94016"
2017120418,44141,11125,49,10002370,"Sortfiler Multipurpose Personal File Organizer, Black",Office Supplies,Storage,Home Office,United States,Peoria,Arizona,85345,West,68.448,4,0.2,7.7004,Ship,2003,6840,1635,A,Ship,4,260,3,low,F,2003,1,18x12x18,Van,2000,"792 Dogwood St, Atlanta, GA 30301"
2017120418,44141,11125,52,10002956,Boston 16801 Nautilus Battery Pencil Sharpener,Office Supplies,Art,Home Office,United States,Peoria,Arizona,85345,West,88.04,5,0.2,6.603,Ship,3993,8438,4957,B,Ship,1,246,3,medium,F,3993,1,17x16x13,Truck,5000,"807 7th St, Dallas, TX 75001"
2017120418,44141,11125,49,10001955,Newell 319,Office Supplies,Art,Home Office,United States,Peoria,Arizona,85345,West,15.872,1,0.2,1.984,Ship,3686,8388,2837,C,Ship,2,221,3,low,F,3686,1,5x9x16,Truck,5000,"959 Lakeview St, Dallas, TX 75001"
2017120418,44141,11125,30,10001809,Fellowes Officeware Wire Shelving,Office Supplies,Storage,Home Office,United States,Peoria,Arizona,85345,West,215.592,3,0.2,-48.5082,Ship,2039,5011,2021,F,Ship,4,191,4,medium,M,2039,1,6x16x12,Van,2000,"183 11th St, Portland, OR 97035"
2017102554,44141,16705,18,10001919,"OIC #2 Pencils, Medium Soft",Office Supplies,Art,Home Office,United States,Auburn,Alabama,36830,South,3.76,2,0,1.0904,Ship,1349,1838,2782,D,Ship,1,138,5,medium,F,1349,1,10x5x16,Motorcycle,500,"504 Hill St, Los Angeles, CA 90001"
2017134565,44141,21400,57,10004243,Xerox 1939,Office Supplies,Paper,Consumer,United States,Seattle,Washington,98103,West,37.94,2,0,18.2112,Ship,1714,2696,734,F,Ship,1,146,3,medium,M,1714,1,16x15x8,Motorcycle,500,"305 Center St, Boston, MA 02215"
2017134565,44141,21400,48,10001759,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Dark Blue",Office Supplies,Binders,Consumer,United States,Seattle,Washington,98103,West,18.288,6,0.2,6.6294,Ship,3188,2914,559,A,Ship,3,193,3,medium,M,3188,1,14x5x16,Van,2000,"796 2nd St, San Francisco, CA 94016"
2017134565,44141,21400,29,10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,Consumer,United States,Seattle,Washington,98103,West,385.8,5,0.2,130.2075,Ship,3111,8581,633,B,Ship,1,229,2,medium,F,3111,1,10x17x14,Van,2000,"545 Elm St, Dallas, TX 75001"
2017134565,44141,21400,27,10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Consumer,United States,Seattle,Washington,98103,West,102.96,2,0,1.0296,Ship,2504,1497,609,C,Ship,1,239,2,high,M,2504,1,20x11x15,Van,2000,"345 2nd St, Boston, MA 02215"
2017134565,44141,21400,60,10001519,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Consumer,United States,Seattle,Washington,98103,West,174.42,3,0,41.8608,Ship,1093,1114,3011,F,Ship,2,103,4,medium,M,1093,1,6x11x9,Motorcycle,500,"348 Cedar St, New York City, NY 10001"
2017141481,44141,21925,37,10004532,Kensington 6 Outlet Guardian Standard Surge Protector,Office Supplies,Appliances,Consumer,United States,Los Angeles,California,90036,West,61.44,3,0,16.5888,Ship,2039,7058,2802,D,Ship,4,254,5,low,F,2039,1,15x13x18,Motorcycle,500,"778 Washington St, Los Angeles, CA 90001"
2017133928,44141,21910,53,10001525,"Acco Pressboard Covers with Storage Hooks, 14 7/8"" x 11"", Executive Red",Office Supplies,Binders,Consumer,United States,Hickory,North Carolina,28601,South,4.572,4,0.7,-3.81,Ship,3686,3131,1443,F,Ship,2,198,2,low,M,3686,1,18x8x18,Truck,5000,"170 Dogwood St, Boston, MA 02215"
2017148474,44171,17320,55,10000977,Ibico Plastic Spiral Binding Combs,Office Supplies,Binders,Home Office,United States,Columbus,Georgia,31907,South,91.2,3,0,41.952,Ship,3783,7032,3392,A,Ship,3,208,3,medium,M,3783,1,15x7x7,Van,2000,"239 River St, Portland, ME 04101"
2017148474,44171,17320,21,10002530,Iceberg OfficeWorks 42" Round Tables,Furniture,Tables,Home Office,United States,Columbus,Georgia,31907,South,452.94,3,0,67.941,Ship,2205,6873,3336,B,Ship,5,253,2,medium,M,2205,1,17x18x6,Motorcycle,500,"42 Maple St, San Francisco, CA 94016"
2017108441,44171,20170,22,10000697,"TOPS Voice Message Log Book, Flash Format",Office Supplies,Paper,Consumer,United States,New York City,New York,10035,East,19.04,4,0,9.3296,Ship,2336,5722,3319,C,Ship,3,261,2,high,M,2336,1,11x12x18,Motorcycle,500,"140 7th St, Los Angeles, CA 90001"
2017108441,44171,20170,30,10000848,Angle-D Ring Binders,Office Supplies,Binders,Consumer,United States,New York City,New York,10035,East,13.128,3,0.2,4.2666,Ship,1253,9218,4240,F,Ship,1,156,3,medium,M,1253,1,13x7x9,Motorcycle,500,"681 Cherry St, Dallas, TX 75001"
2017108441,44171,20170,44,10004691,Boston 1730 StandUp Electric Pencil Sharpener,Office Supplies,Art,Consumer,United States,New York City,New York,10035,East,64.14,3,0,16.6764,Ship,1598,8512,2177,D,Ship,3,97,2,low,M,1598,1,15x18x7,Truck,5000,"632 Highland St, New York City, NY 10001"
2017108441,44171,20170,28,10000595,Safco Contoured Stacking Chairs,Furniture,Chairs,Consumer,United States,New York City,New York,10035,East,858.24,4,0.1,143.04,Ship,2546,3317,1319,F,Ship,5,275,2,low,M,2546,1,7x14x13,Van,2000,"236 Jackson St, San Francisco, CA 94016"
2017143861,44171,16885,19,10001546,Dana Swing-Arm Lamps,Furniture,Furnishings,Consumer,United States,Saint Petersburg,Florida,33710,South,17.088,2,0.2,1.068,Ship,2429,6862,4589,A,Ship,1,189,2,high,M,2429,1,7x7x18,Truck,5000,"206 Ridge St, San Francisco, CA 94016"
2017117821,44171,15025,47,10004469,Microsoft Sculpt Comfort Mouse,Technology,Accessories,Consumer,United States,Marion,Ohio,43302,East,63.92,2,0.2,19.176,Ship,3290,7718,3577,B,Ship,1,236,3,medium,M,3290,1,14x7x5,Van,2000,"406 9th St, New York City, NY 10001"
2017119424,44171,20185,59,10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,Consumer,United States,Kent,Washington,98031,West,71.976,3,0.2,8.997,Ship,1883,4468,3760,C,Ship,1,170,3,medium,F,1883,1,15x13x15,Truck,5000,"506 Lincoln St, Dallas, TX 75001"
2017119424,44171,20185,44,10001639,Xerox 203,Office Supplies,Paper,Consumer,United States,Kent,Washington,98031,West,19.44,3,0,9.3312,Ship,2673,2187,588,F,Ship,2,251,2,low,M,2673,1,9x20x14,Van,2000,"615 Lincoln St, San Francisco, CA 94016"
2017124191,44171,21610,24,10002364,"Eldon Expressions Wood Desk Accessories, Oak",Furniture,Furnishings,Consumer,United States,Chicago,Illinois,60610,Central,8.856,3,0.6,-6.8634,Ship,2187,2274,2839,D,Ship,3,205,2,medium,F,2187,1,13x18x14,Truck,5000,"107 11th St, Austin, TX 73301"
2017102337,13/06/20,20485,19,10004804,"Belkin 19"" Vented Equipment Shelf, Black",Office Supplies,Storage,Home Office,United States,Chicago,Illinois,60653,Central,164.736,4,0.2,-39.1248,Ship,1744,5670,3947,F,Ship,5,135,3,medium,F,1744,1,18x7x8,Van,2000,"141 River St, San Francisco, CA 94016"
2017102337,13/06/20,20485,41,10004289,Global Super Steno Chair,Furniture,Chairs,Home Office,United States,Chicago,Illinois,60653,Central,470.302,7,0.3,-87.3418,Ship,2177,3015,2341,A,Ship,3,231,2,medium,F,2177,1,13x17x15,Van,2000,"751 Forest St, Dallas, TX 75001"
2017102337,13/06/20,20485,44,10002564,OtterBox Defender Series Case - Samsung Galaxy S4,Technology,Phones,Home Office,United States,Chicago,Illinois,60653,Central,47.984,2,0.2,5.998,Ship,2941,2900,1472,B,Ship,4,257,3,medium,M,2941,1,5x17x19,Motorcycle,500,"677 Willow St, San Francisco, CA 94016"
2017122056,13/06/20,18895,25,10004260,Boston 1799 Powerhouse Electric Pencil Sharpener,Office Supplies,Art,Consumer,United States,Springfield,Virginia,22153,South,181.86,7,0,50.9208,Ship,1233,9390,1460,C,Ship,2,162,3,high,M,1233,1,16x11x6,Motorcycle,500,"398 North St, San Francisco, CA 94016"
2017104850,13/06/20,21025,41,10003774,"Global Wood Trimmed Manager's Task Chair, Khaki",Furniture,Chairs,Home Office,United States,Seattle,Washington,98103,West,291.136,4,0.2,-25.4744,Ship,2573,7957,4061,F,Ship,5,237,5,high,F,2573,1,12x13x13,Truck,5000,"717 4th St, Dallas, TX 75001"
2017169901,15/06/20,12550,30,10002293,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Technology,Phones,Consumer,United States,San Francisco,California,94122,West,47.976,3,0.2,4.7976,Ship,1887,9635,2226,D,Ship,4,134,4,medium,M,1887,1,10x11x16,Motorcycle,500,"990 9th St, San Francisco, CA 94016"
2017111178,15/06/20,20995,24,10001954,Newell 331,Office Supplies,Art,Consumer,United States,Quincy,Illinois,62301,Central,19.56,5,0.2,1.7115,Ship,1119,1550,1765,F,Ship,1,163,3,medium,F,1119,1,11x9x9,Truck,5000,"111 6th St, New York City, NY 10001"
2017135167,15/06/20,20800,51,10002399,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",Office Supplies,Art,Consumer,United States,Los Angeles,California,90036,West,4.26,1,0,1.7466,Ship,2019,5704,4840,A,Ship,5,264,3,medium,F,2019,1,10x6x16,Van,2000,"803 Lincoln St, New York City, NY 10001"
2017169691,15/06/20,13240,31,10002312,Avery 490,Office Supplies,Labels,Home Office,United States,Maple Grove,Minnesota,55369,Central,44.4,3,0,22.2,Ship,1674,5343,4699,B,Ship,2,173,4,low,M,1674,1,12x20x20,Motorcycle,500,"105 Hickory St, Los Angeles, CA 90001"
2017169691,15/06/20,13240,45,10001291,"Tenex Personal Self-Stacking Standard File Box, Black/Gray",Office Supplies,Storage,Home Office,United States,Maple Grove,Minnesota,55369,Central,84.55,5,0,22.8285,Ship,2586,5344,3847,C,Ship,4,191,3,low,F,2586,1,6x13x17,Motorcycle,500,"185 11th St, Los Angeles, CA 90001"
2017169691,15/06/20,13240,30,10003022,Xerox 1992,Office Supplies,Paper,Home Office,United States,Maple Grove,Minnesota,55369,Central,17.94,3,0,8.7906,Ship,1385,4760,2718,F,Ship,3,152,3,medium,M,1385,1,5x7x9,Motorcycle,500,"90 Johnson St, San Francisco, CA 94016"
2017118864,15/06/20,16690,43,10001809,Panasonic KX T7736-B Digital phone,Technology,Phones,Corporate,United States,Los Angeles,California,90032,West,119.96,1,0.2,7.4975,Ship,2048,3360,2400,D,Ship,4,272,4,low,F,2048,1,16x17x10,Truck,5000,"796 Center St, New York City, NY 10001"
2017119284,15/06/20,21205,35,10001051,HTC One,Technology,Phones,Corporate,United States,Nashville,Tennessee,37211,South,239.976,3,0.2,26.9973,Ship,3368,8321,1657,F,Ship,2,198,2,low,M,3368,1,17x20x8,Van,2000,"736 8th St, Dallas, TX 75001"
2017119284,15/06/20,21205,42,10004351,Staple-based wall hangings,Furniture,Furnishings,Corporate,United States,Nashville,Tennessee,37211,South,31.168,4,0.2,9.3504,Ship,3668,9630,1284,A,Ship,3,260,4,medium,M,3668,1,16x8x12,Van,2000,"181 Cedar St, Atlanta, GA 30301"
2017119284,15/06/20,21205,27,10004152,Barricks 18" x 48" Non-Folding Utility Table with Bottom Storage Shelf,Furniture,Tables,Corporate,United States,Nashville,Tennessee,37211,South,120.96,2,0.4,-28.224,Ship,1478,7954,3851,B,Ship,3,158,6,medium,M,1478,1,9x7x19,Motorcycle,500,"765 Willow St, San Francisco, CA 94016"
2017119284,15/06/20,21205,36,10000560,Samsung Galaxy S III - 16GB - pebble blue (T-Mobile),Technology,Phones,Corporate,United States,Nashville,Tennessee,37211,South,2239.936,8,0.2,223.9936,Ship,3729,2198,4552,C,Ship,3,252,4,medium,M,3729,1,18x6x13,Van,2000,"147 Sunset St, Seattle, WA 98101"
2017119284,15/06/20,21205,46,10004249,Staple holder,Office Supplies,Appliances,Corporate,United States,Nashville,Tennessee,37211,South,76.608,8,0.2,6.7032,Ship,2470,7634,1652,F,Ship,2,199,3,low,M,2470,1,17x15x18,Truck,5000,"994 7th St, Los Angeles, CA 90001"
2017119284,15/06/20,21205,39,10001490,"Hot File 7-Pocket, Floor Stand",Office Supplies,Storage,Corporate,United States,Nashville,Tennessee,37211,South,142.776,1,0.2,17.847,Ship,2307,6056,4121,D,Ship,2,272,4,low,M,2307,1,11x7x6,Truck,5000,"994 7th St, Los Angeles, CA 90001"
2017119284,15/06/20,21205,23,10000312,Xerox 1955,Office Supplies,Paper,Corporate,United States,Nashville,Tennessee,37211,South,91.36,5,0.2,29.692,Ship,2215,7628,1449,F,Ship,4,209,3,low,M,2215,1,16x6x14,Motorcycle,500,"959 Forest St, New York City, NY 10001"
2017126914,15/06/20,15715,42,10000847,Global Executive Mid-Back Manager's Chair,Furniture,Chairs,Consumer,United States,Monroe,North Carolina,28110,South,698.352,3,0.2,52.3764,Ship,1657,4394,3049,A,Ship,2,147,4,low,M,1657,1,6x19x16,Motorcycle,500,"760 Main St, Atlanta, GA 30301"
2017126914,15/06/20,15715,22,10000468,O'Sullivan 2-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,Consumer,United States,Monroe,North Carolina,28110,South,77.728,2,0.2,-3.8864,Ship,1759,4515,942,B,Ship,2,166,4,low,F,1759,1,15x13x19,Van,2000,"366 Willow St, Seattle, WA 98101"
2017136826,16/06/20,12535,51,10003602,"Quartet Omega Colored Chalk, 12/Pack",Office Supplies,Art,Corporate,United States,Chapel Hill,North Carolina,27514,South,14.016,3,0.2,4.7304,Ship,1706,5536,4165,C,Ship,4,165,2,low,M,1706,1,18x14x12,Truck,5000,"518 Cherry St, San Francisco, CA 94016"
2017129462,16/06/20,15745,60,10000665,"Global Airflow Leather Mesh Back Chair, Black",Furniture,Chairs,Consumer,United States,Florence,Kentucky,41042,South,301.96,2,0,90.588,Ship,1715,2871,1233,F,Ship,5,162,2,medium,F,1715,1,8x14x9,Van,2000,"718 Adams St, Seattle, WA 98101"
2017129462,16/06/20,15745,27,10003884,"Fellowes Smart Surge Ten-Outlet Protector, Platinum",Office Supplies,Appliances,Consumer,United States,Florence,Kentucky,41042,South,180.66,3,0,50.5848,Ship,3764,4361,2545,D,Ship,3,255,3,medium,M,3764,1,7x13x20,Truck,5000,"677 Cherry St, New York City, NY 10001"
2017129462,16/06/20,15745,29,10001557,Pyle PMP37LED,Technology,Phones,Consumer,United States,Florence,Kentucky,41042,South,191.98,2,0,51.8346,Road,1437,4514,3382,F,Road,5,179,5,low,M,1437,1,13x12x17,Motorcycle,500,"221 Madison St, New York City, NY 10001"
2017129462,16/06/20,15745,18,10002085,Clarity 53712,Technology,Phones,Consumer,United States,Florence,Kentucky,41042,South,65.99,1,0,17.1574,Road,3207,2271,1774,A,Road,4,250,2,high,M,3207,1,13x9x8,Motorcycle,500,"252 8th St, San Francisco, CA 94016"
2017105214,16/06/20,21610,41,10000015,Hon Multipurpose Stacking Arm Chairs,Furniture,Chairs,Consumer,United States,San Francisco,California,94122,West,1212.96,7,0.2,90.972,Road,3936,5688,3225,B,Road,5,251,2,low,F,3936,1,14x9x18,Truck,5000,"752 Park St, Dallas, TX 75001"
2017105214,16/06/20,21610,53,10001776,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",Office Supplies,Paper,Consumer,United States,San Francisco,California,94122,West,18.54,2,0,8.7138,Road,2270,4599,3401,C,Road,4,198,2,low,F,2270,1,17x8x12,Motorcycle,500,"752 Park St, Dallas, TX 75001"
2017155873,16/06/20,10255,18,10001165,Acme Elite Stainless Steel Scissors,Office Supplies,Supplies,Home Office,United States,Carlsbad,New Mexico,88220,West,16.68,2,0,4.3368,Road,1053,3582,2443,F,Road,1,148,2,medium,M,1053,1,20x8x6,Motorcycle,500,"282 South St, Seattle, WA 98101"
2017155873,16/06/20,10255,58,10001246,Xerox 215,Office Supplies,Paper,Home Office,United States,Carlsbad,New Mexico,88220,West,19.44,3,0,9.3312,Road,2758,5244,1007,D,Road,5,268,3,medium,F,2758,1,15x7x19,Motorcycle,500,"817 Jefferson St, Los Angeles, CA 90001"
2017155873,16/06/20,10255,39,10001815,Xerox 1885,Office Supplies,Paper,Home Office,United States,Carlsbad,New Mexico,88220,West,192.16,4,0,92.2368,Road,3673,8125,1853,F,Road,2,239,3,low,F,3673,1,5x17x8,Truck,5000,"587 Lake St, Boston, MA 02215"
2017132206,16/06/20,17905,46,10000756,Storex DuraTech Recycled Plastic Frosted Binders,Office Supplies,Binders,Corporate,United States,Chicago,Illinois,60653,Central,5.936,7,0.8,-8.904,Road,2021,5981,506,A,Road,4,195,3,medium,M,2021,1,18x11x14,Truck,5000,"707 9th St, Dallas, TX 75001"
2017111269,16/06/20,12355,53,10001606,Logitech Wireless Performance Mouse MX for PC and Mac,Technology,Accessories,Consumer,United States,Dublin,Ohio,43017,East,479.952,6,0.2,107.9892,Road,2658,1558,4098,B,Road,3,252,2,medium,F,2658,1,6x11x14,Van,2000,"707 9th St, Dallas, TX 75001"
2017111269,16/06/20,12355,43,10001427,Newell 330,Office Supplies,Art,Consumer,United States,Dublin,Ohio,43017,East,23.92,5,0.2,1.794,Road,3780,1244,1345,C,Road,5,272,3,medium,M,3780,1,8x8x5,Van,2000,"663 Cherry St, San Francisco, CA 94016"
2017157833,17/06/20,16345,29,10001721,Trimflex Flexible Post Binders,Office Supplies,Binders,Consumer,United States,San Francisco,California,94122,West,51.312,3,0.2,17.9592,Road,1628,3492,507,F,Road,4,141,3,medium,F,1628,1,20x19x6,Van,2000,"891 Forest St, San Francisco, CA 94016"
2017118437,17/06/20,19165,51,10004848,Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock,Furniture,Furnishings,Consumer,United States,Olympia,Washington,98502,West,155.25,3,0,46.575,Road,3624,1493,3244,D,Road,1,224,3,low,F,3624,1,8x5x10,Motorcycle,500,"196 11th St, San Francisco, CA 94016"
2017118437,17/06/20,19165,54,10003722,Project Tote Personal File,Office Supplies,Storage,Consumer,United States,Olympia,Washington,98502,West,14.03,1,0,4.0687,Road,3251,3412,4822,F,Road,3,270,3,low,F,3251,1,9x15x15,Motorcycle,500,"624 Lake St, Los Angeles, CA 90001"
2017131618,17/06/20,17200,46,10001892,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Office Supplies,Paper,Corporate,United States,Skokie,Illinois,60076,Central,12.224,2,0.2,4.4312,Road,2639,7171,1030,A,Road,3,236,3,medium,M,2639,1,14x11x19,Van,2000,"455 9th St, Portland, ME 04101"
2017131618,17/06/20,17200,32,10000546,Avery Durable Binders,Office Supplies,Binders,Corporate,United States,Skokie,Illinois,60076,Central,2.304,4,0.8,-3.5712,Road,3512,8928,3459,B,Road,1,227,3,medium,F,3512,1,12x19x19,Motorcycle,500,"778 Ridge St, Los Angeles, CA 90001"
